All Transactions Report Created: 2018-06-30 18:02:18 -0500
,
Filter Criteria:,Last Year
,All Accounts
,Any Status
,
,"Scheduled","Split","Date","Type","Check #","Security","Payee","Category","Comm/Fee","Shares","Amount","Account","Memo/Notes"
,,,"12/7/2017","Payment/Deposit",,"","APL* ITUNES.COM/BILL 866-712-775","Subscriptions","",,"-6.54","Discover 3128(6)",
,,,"12/7/2017","Payment/Deposit",,"","DELTA AIRLINES ARC SAL ATLANTA G","Travel","",,"-332.40","Discover 3128(6)","atlanta"
,,,"12/7/2017","Payment/Deposit",,"","DELTA AIRLINES ARC SAL ATLANTA G","Travel","",,"-332.40","Discover 3128(6)","atlanta"
,,,"12/7/2017","Payment/Deposit",,"","Five Guys","Dining:Greg","",,"-10.49","Discover4221(6)",
,,,"12/7/2017","Payment/Deposit",,"","Levelup Planetsub","Dining:Greg","",,"-8.52","Discover4221(6)",
,,"S","12/7/2017","Payment/Deposit",,"","ATM Old Metcalf 13500 Metcalf Avenue","Fix Me","",,"-100.00","Checking","tracy"
,,"S","12/7/2017","Payment/Deposit",,"","ATM Old Metcalf 13500 Metcalf Avenue","Fix Me","",,"-100.00","Checking","tracy-gma"
,,,"12/7/2017","Payment/Deposit",,"","Chick-fil-a","Dining:Greg","",,"-4.20","Discover4221(6)",
,,,"12/7/2017","Payment/Deposit",,"","EXPEDIA 7314378609901 EXPEDIA.CO","Insurance","",,"-42.00","Discover 3128(6)",
,,,"12/6/2017","Payment/Deposit",,"","Hy Vee","Groceries","",,"-65.39","Sears 9920(29)",
,,,"12/6/2017","Payment/Deposit",,"","Purchases","Fix Me","",,"-53.15","Kohls 3215(25)",
,,,"12/6/2017","Payment/Deposit",,"","Amazon.com","Fix Me","",,"28.52","Discover 3128(6)",
,,,"12/5/2017","Sell",,"Vanguard LT TREASURY ADM","Vanguard LT TREASURY ADM","Investments:Sell","","-0.055","0.69","IBM 401k Fidelity","FEES;VANG LT TREASURY ADM OQAX;as of 12/05/2017"
,,,"12/5/2017","Payment/Deposit",,"","Redrock Canyon Grill","Dining:Terry","",,"-29.94","Sears 9920(29)",
,,,"12/5/2017","Payment/Deposit",,"","Price Chopper","Groceries","",,"-4.34","Sears 9920(29)",
,,,"12/5/2017","Payment/Deposit",,"","Purchases","Fix Me","",,"-27.23","Kohls 3215(25)",
,,,"12/5/2017","Payment/Deposit",,"","Fees","Invest Exp","",,"-0.69","IBM 401k Fidelity",
,,,"12/5/2017","Payment/Deposit",,"","Interest","Interest Exp","",,"-149.09","Discover4221(6)",
,,,"12/5/2017","Payment/Deposit",,"","BEST BUY 00002774295 OVERLAND PA","Household:Appliances","",,"-364.09","Discover 3128(6)","microwave"
,,,"12/5/2017","Payment/Deposit",,"","Amazon.com","Fix Me","",,"-58.86","Discover 3128(6)",
,,,"12/5/2017","Payment/Deposit",,"","Amazon.com","Fix Me","",,"-27.54","Discover 3128(6)",
,,,"12/5/2017","Payment/Deposit",,"","Amazon.com","Fix Me","",,"-5.20","Discover 3128(6)",
,,,"12/5/2017","Payment/Deposit",,"","Costco","Fix Me","",,"-71.28","Costco Visa 5455","DIETRICH,TERRY J"
,,,"12/5/2017","Payment/Deposit",,"","THE ATHLETIC CLUB OF O OVERLAND","Membership","",,"-67.64","Discover 3128(6)",
,,,"12/5/2017","Payment/Deposit",,"","Campus Crusade for Christ","Charity:Cash:Crusade","",,"-85.00","Checking","Austin"
,,,"12/5/2017","Payment/Deposit",,"","ATT","Utilities:Telephone","",,"-638.34","Discover 3128(6)","wireless"
,,,"12/4/2017","Payment/Deposit",,"","McDonald's","Dining:Greg","",,"-5.02","Discover4221(6)","DBT PURCHASE ON 09/13 @ 13:48 MCDONALD'S F11441 MCDONALD'S F114"
,,,"12/4/2017","Payment/Deposit",,"","Amazon.com","Fix Me","",,"-85.69","Discover 3128(6)",
,,,"12/4/2017","Payment/Deposit",,"","Wal-Mart","Fix Me:WalMart","",,"70.89","Discover 3128(6)",
,,,"12/3/2017","Payment/Deposit",,"","Applebees","Dining:Family","",,"-25.53","Sears 9920(29)",
,,,"12/3/2017","Payment/Deposit",,"","WIKIMEDIA8776009454 877-600-9454","Charity:Cash","",,"-20.00","Discover4221(6)",
,,,"12/3/2017","Payment/Deposit",,"","Amazon.com","Fix Me","",,"-98.78","Discover 3128(6)",
,,,"12/3/2017","Payment/Deposit",,"","Amazon.com","Fix Me","",,"65.45","Discover 3128(6)",
,,,"12/3/2017","Payment/Deposit",,"","Amazon.com","Fix Me","",,"22.58","Discover 3128(6)",
,,,"12/3/2017","Payment/Deposit",,"","Wal-Mart","Fix Me:WalMart","",,"281.48","Discover 3128(6)","reverse duplicate charge"
,,,"12/2/2017","Payment/Deposit",,"","QT","Auto:Fuel","",,"-37.61","Sears 9920(29)","odyssey"
,,,"12/2/2017","Payment/Deposit",,"","Amazon.com","Fix Me","",,"-89.15","Discover 3128(6)",
,,,"12/2/2017","Payment/Deposit",,"","Amazon.com","Fix Me","",,"-10.99","Discover 3128(6)",
,,,"12/1/2017","Payment/Deposit",,"","Price Chopper","Groceries","",,"-29.57","Sears 9920(29)",
,,,"12/1/2017","Payment/Deposit",,"","Panda Express","Dining:Family","",,"-9.47","Sears 9920(29)",
,,,"12/1/2017","Payment/Deposit",,"","Purchases","Fix Me","",,"-134.10","Kohls 3215(25)",
,,,"12/1/2017","Payment/Deposit",,"","Wal-Mart","Fix Me:WalMart","",,"-80.55","Discover 3128(6)",
,,,"12/1/2017","Payment/Deposit",,"","BEDBATH&BEYOND OLATHE KS","Fix Me","",,"-168.45","Discover 3128(6)",
,,,"12/1/2017","Payment/Deposit",,"","MARSHALLS #0609 OLATHE KS","Fix Me","",,"-157.85","Discover 3128(6)",
,,,"12/1/2017","Payment/Deposit",,"","SANFORD PROFILE 11082 OLATHE KS","Groceries","",,"-65.97","Discover 3128(6)",
,,,"12/1/2017","Payment/Deposit",,"","MARSHALLS #0609 OLATHE KS","Fix Me","",,"-35.33","Discover 3128(6)",
,,,"12/1/2017","Payment/Deposit",,"","MARSHALLS #0609 OLATHE KS","Fix Me","",,"-27.60","Discover 3128(6)",
,,,"12/1/2017","Payment/Deposit",,"","MENARDS 3343 OLATHE KS","Fix Me","",,"-21.29","Discover 3128(6)",
,,,"12/1/2017","Payment/Deposit",,"","Netflix.Com","Entertainment","",,"-9.99","Discover 3128(6)",
,,,"12/1/2017","Payment/Deposit",,"","CapFedMortgage2017","Transfer:[Checking]","",,"475.46","Escrow2017",
,,,"12/1/2017","Payment/Deposit",,"","CapFedMortgage2017","Transfer:[Checking]","",,"0.00","CapFedMortgage2017",
,,,"12/1/2017","Payment/Deposit",,"","CapFedMortgage2017","Transfer:[Checking]","",,"433.19","CapFedMortgage2017",
,,"S","12/1/2017","Payment/Deposit",,"","CapFedMortgage2017","Transfer:[CapFedMortgage2017]","",,"-433.19","Checking",
,,"S","12/1/2017","Payment/Deposit",,"","CapFedMortgage2017","Home:Mortgage:Interest","",,"-698.35","Checking",
,,"S","12/1/2017","Payment/Deposit",,"","CapFedMortgage2017","Transfer:[CapFedMortgage2017]","",,"0.00","Checking",
,,"S","12/1/2017","Payment/Deposit",,"","CapFedMortgage2017","Transfer:[Escrow2017]","",,"-475.46","Checking",
,,"S","12/1/2017","Payment/Deposit",,"","CapFedMortgage2017","Uncategorized","",,"0.00","Checking",
,,"S","12/1/2017","Payment/Deposit",,"","CapFedMortgage2017","Home:Home Insurance","",,"0.00","Checking",
,,"S","12/1/2017","Payment/Deposit",,"","CapFedMortgage2017","Home:Mortgage:PMI","",,"0.00","Checking",
,,"S","12/1/2017","Payment/Deposit",,"","CapFedMortgage2017","Home:Mortgage:Mortgage Fees","",,"0.00","Checking",
,,,"12/1/2017","Payment/Deposit",,"","AAA Visa","Transfer:[Checking]","",,"227.77","BOA AAA 8044(1)","payment (auto)"
,,,"12/1/2017","Payment/Deposit",,"","AAA Visa","Transfer:[BOA AAA 8044(1)]","",,"-227.77","Checking","payment (auto)"
,,,"11/30/2017","Interest Income",,"",,"Investments:Interest Income","",,"61.66","IBM Pension",""
,,,"11/30/2017","Reinvest Dividend",,"Vanguard LT TREASURY ADM","Vanguard LT TREASURY ADM","Investments:Reinvest Dividend","","19.493","0.00","IBM 401k Fidelity","DIVIDEND;VANG LT TREASURY ADM OQAX;as of 11/30/2017"
,,,"11/30/2017","Buy",,"Vanguard LT TREASURY ADM","Vanguard LT TREASURY ADM","Investments:Buy","","13.879","-169.60","IBM 401k Fidelity","CONTRIBUTION;VANG LT TREASURY ADM OQAX;as of 11/30/2017"
,,,"11/30/2017","Buy",,"Stable Value","Stable Value","Investments:Buy","","25.811","-169.60","IBM 401k Fidelity","CONTRIBUTION;INTEREST INCOME FUND OJFA;as of 11/30/2017"
,,,"11/30/2017","Dividend Income",,"WELLS FARGO HSA FDIC INSURED NOT COVERED BY SIPC","WELLS FARGO HSA FDIC INSURED NOT COVERED BY SIPC","Investments:Dividend Income","",,"0.06","Fidelity HSA XX5575","INTEREST EARNED"
,,,"11/30/2017","Buy",,"WELLS FARGO HSA FDIC INSURED NOT COVERED BY SIPC","WELLS FARGO HSA FDIC INSURED NOT COVERED BY SIPC","Investments:Buy","","214.58","-214.58","Fidelity HSA XX5575",""
,,,"11/30/2017","Buy",,"WELLS FARGO HSA FDIC INSURED NOT COVERED BY SIPC","WELLS FARGO HSA FDIC INSURED NOT COVERED BY SIPC","Investments:Buy","","0.06","-0.06","Fidelity HSA XX5575",""
,,,"11/30/2017","Payment/Deposit",,"","Balance Adjustment","Cash","",,"-25.00","Terry Cash","bal 75"
,,,"11/30/2017","Payment/Deposit",,"","Balance Adjustment","Cash","",,"-160.00","Greg Cash","bal 200"
,,,"11/30/2017","Payment/Deposit",,"","Returns","Fix Me","",,"47.26","Kohls 3215(25)",
,,,"11/30/2017","Payment/Deposit",,"","Returns","Fix Me","",,"47.11","Kohls 3215(25)",
,,,"11/30/2017","Payment/Deposit",,"","Returns","Fix Me","",,"18.73","Kohls 3215(25)",
,,,"11/30/2017","Payment/Deposit",,"","Purchases","Fix Me","",,"-26.17","Kohls 3215(25)",
,,,"11/30/2017","Payment/Deposit",,"","SW AIR DALLAS TX","Travel","",,"-82.98","Discover 3128(6)","MD step 2"
,,,"11/30/2017","Payment/Deposit",,"","Durrie Vision Emv","Medical:Doctor","",,"-1,475.00","Discover4221(6)","surgery"
,,,"11/30/2017","Payment/Deposit",,"","Hen House","Groceries","",,"-14.28","Sears 9920(29)",
,,,"11/30/2017","Payment/Deposit",,"","Withdrawal","Fix Me","",,"-293.65","Checking","MD loan"
,,"S","11/30/2017","Payment/Deposit",,"","KCPL","Utilities:Gas & Electric","",,"-156.05","Checking",
,,"S","11/30/2017","Payment/Deposit",,"","KCPL","Insurance:Homeowners","",,"-6.41","Checking","surge protection fee"
,,"S","11/30/2017","Payment/Deposit",,"","KCPL","Utilities:Gas & Electric","",,"-131.04","Checking","extra"
,,,"11/30/2017","Payment/Deposit",,"","Withdrawal","Transfer:[Checking]","",,"60.00","Greg Cash",
,,,"11/30/2017","Payment/Deposit",,"","Withdrawal","Transfer:[Greg Cash]","",,"-60.00","Checking",
,,,"11/30/2017","Payment/Deposit",,"","INTEREST CREDITED DEPOSIT","Int Inc","",,"1.14","Checking",
,,,"11/30/2017","Payment/Deposit",,"","INTEREST CREDITED DEPOSIT","Int Inc","",,"11.61","Savings",
,,,"11/30/2017","Payment/Deposit",,"","Amazon.com","Fix Me","",,"-80.35","Discover 3128(6)",
,,,"11/30/2017","Payment/Deposit",,"","Amazon.com","Fix Me","",,"-8.36","Discover 3128(6)",
,,,"11/30/2017","Payment/Deposit",,"","COSTCO WHSE #0369 OVERLAN","Fix Me","",,"-98.14","Costco Visa 5455","DIETRICH,TERRY J"
,,,"11/30/2017","Payment/Deposit",,"","IBM Paycheck","Transfer:[Savings]","",,"214.58","Fidelity HSA XX5575","Medical savings plan"
,,,"11/30/2017","Payment/Deposit",,"","IBM Paycheck","Transfer:[Savings]","",,"339.20","IBM 401k Fidelity","contribution"
,,"S","11/30/2017","Payment/Deposit",,"","IBM Paycheck","Salary","",,"5,653.25","Savings","Gross pay"
,,"S","11/30/2017","Payment/Deposit",,"","IBM Paycheck","Salary","",,"78.54","Savings","Life Insurance (implied)"
,,"S","11/30/2017","Payment/Deposit",,"","IBM Paycheck","Tax:Medicare","",,"-78.19","Savings","Paycheck"
,,"S","11/30/2017","Payment/Deposit",,"","IBM Paycheck","Tax:Soc Sec","",,"-334.33","Savings","Paycheck"
,,"S","11/30/2017","Payment/Deposit",,"","IBM Paycheck","Tax:Fed","",,"-564.97","Savings","Paycheck"
,,"S","11/30/2017","Payment/Deposit",,"","IBM Paycheck","Tax:Kansas","",,"-205.38","Savings","Paycheck"
,,"S","11/30/2017","Payment/Deposit",,"","IBM Paycheck","Transfer:[IBM 401k Fidelity]","",,"-339.20","Savings","contribution"
,,"S","11/30/2017","Payment/Deposit",,"","IBM Paycheck","Insurance:Medical","",,"-124.78","Savings","Health care (medical + dental)"
,,"S","11/30/2017","Payment/Deposit",,"","IBM Paycheck","Transfer:[Fidelity HSA XX5575]","",,"-214.58","Savings","Medical savings plan"
,,"S","11/30/2017","Payment/Deposit",,"","IBM Paycheck","Insurance:Life","",,"0.00","Savings","Life Insurance"
,,"S","11/30/2017","Payment/Deposit",,"","IBM Paycheck","Insurance:Life","",,"-78.54","Savings","LIfe Insurance (implied)"
,,"S","11/30/2017","Payment/Deposit",,"","IBM Paycheck","Uncategorized","",,"-0.01","Savings","Paycheck"
,,,"11/30/2017","Payment/Deposit",,"","IBM Match","Misc Inc","",,"450.00","Deferred 401k Match","IBM Match"
,,,"11/29/2017","Payment/Deposit",,"","Wal-Mart","Fix Me:WalMart","",,"-39.16","Sears 9920(29)",
,,,"11/29/2017","Payment/Deposit",,"","HOBBY-LOBBY #0081 MERRIAM KS","Fix Me","",,"-46.26","Discover 3128(6)",
,,,"11/29/2017","Payment/Deposit",,"","PAYPAL *PURITANSPRI 402-935-7733","Fix Me","",,"-27.94","Discover 3128(6)",
,,,"11/29/2017","Payment/Deposit",,"","McDonald's","Dining","",,"-17.06","Discover 3128(6)","DBT PURCHASE ON 09/13 @ 13:48 MCDONALD'S F11441 MCDONALD'S F114"
,,,"11/29/2017","Payment/Deposit",,"","STAPLES 00118471105 OVERLAND PAR","Fix Me","",,"-5.34","Discover 3128(6)",
,,,"11/29/2017","Payment/Deposit",,"","TALK OF THE TOWN GRILL & OVERLAN","Dining:Greg","",,"-8.73","Discover4221(6)",
,,,"11/28/2017","Payment/Deposit",,"","Wal-Mart","Fix Me:WalMart","",,"-281.48","Discover 3128(6)","duplicate charge"
,,,"11/28/2017","Payment/Deposit",,"","Wal-Mart","Fix Me:WalMart","",,"-281.48","Discover 3128(6)",
,,,"11/28/2017","Payment/Deposit",,"","DSW","Clothing","",,"-96.82","Sears 9920(29)","shoes"
,,,"11/28/2017","Payment/Deposit",,"","DSW","Clothing","",,"-80.17","Sears 9920(29)","shoes"
,,,"11/28/2017","Payment/Deposit",,"","Amazon.com","Fix Me","",,"-14.99","Discover 3128(6)",
,,,"11/28/2017","Payment/Deposit",,"","Amazon.com","Fix Me","",,"-9.96","Discover 3128(6)",
,,,"11/28/2017","Payment/Deposit",,"","Amazon.com","Fix Me","",,"-66.37","Discover 3128(6)",
,,,"11/28/2017","Payment/Deposit",,"","Amazon.com","Fix Me","",,"-41.96","Discover 3128(6)",
,,,"11/28/2017","Payment/Deposit",,"","CVS Pharmacy","Medical:Medicine","",,"-12.49","Discover4221(6)","GD drops"
,,,"11/28/2017","Payment/Deposit",,"","Wendy's","Dining:Greg","",,"-7.64","Discover4221(6)",
,,,"11/28/2017","Payment/Deposit",,"","Fairfield","Vacation","",,"-169.85","Checking","Vacation fees"
,,,"11/27/2017","Interest Income",,"EXTENDED INSURANCE SWEEP DEPOSIT ACCOUNT 3.50% 03/01/2043","EXTENDED INSURANCE SWEEP DEPOSIT ACCOUNT 3.50% 03/01/2043","Investments:Interest Income","",,"0.05","TD IRA (E*Trade)","INT - EXTENDED INSURANCE SWEEP - DEPOSIT ACCOUNT"
,,,"11/27/2017","Interest Income",,"EXTENDED INSURANCE SWEEP DEPOSIT ACCOUNT 3.50% 03/01/2043","EXTENDED INSURANCE SWEEP DEPOSIT ACCOUNT 3.50% 03/01/2043","Investments:Interest Income","",,"0.02","GD IRA (E*Trade)","INT - EXTENDED INSURANCE SWEEP - DEPOSIT ACCOUNT"
,,,"11/27/2017","Interest Income",,"EXTENDED INSURANCE SWEEP DEPOSIT ACCOUNT 3.50% 03/01/2043","EXTENDED INSURANCE SWEEP DEPOSIT ACCOUNT 3.50% 03/01/2043","Investments:Interest Income","",,"0.18","ETrade","INT - EXTENDED INSURANCE SWEEP - DEPOSIT ACCOUNT"
,,,"11/27/2017","Payment/Deposit",,"","PROGRESSIVE *INSURANCE 800-776-4","Insurance:Automobile","",,"-277.68","Discover4221(6)","MD"
,,,"11/27/2017","Payment/Deposit","4626","","Step 2 Spending Money","Personal","",,"-500.00","Checking","MD treatment"
,,,"11/27/2017","Payment/Deposit",,"","Discover Card","Transfer:[Checking]","",,"3,587.50","Discover 3128(6)","payment (auto)"
,,,"11/27/2017","Payment/Deposit",,"","Discover Card","Transfer:[Discover 3128(6)]","",,"-3,587.50","Checking","payment (auto)"
,,,"11/27/2017","Payment/Deposit",,"","GODAVARI OVERLAND PARKKS","Dining:Family","",,"-32.78","Discover4221(6)",
,,,"11/27/2017","Payment/Deposit",,"","KANSAS GAS SERVI","Utilities:Gas & Electric","",,"-76.00","Checking",
,,,"11/26/2017","Payment/Deposit",,"","AMC TOWN CENTER 20 #0038 LEAWOOD","Dining:Terry","",,"-7.52","Discover 3128(6)","concessions"
,,,"11/26/2017","Payment/Deposit",,"","9640 AMC ONLINE 888-440-4262 KS","Entertainment","",,"-28.96","Discover 3128(6)","justice league"
,,,"11/26/2017","Payment/Deposit",,"","Ancestry.Com","Membership","",,"-19.95","Discover 3128(6)",
,,,"11/26/2017","Payment/Deposit",,"","Sears","Transfer:[Checking]","",,"293.99","Sears 9920(29)","payment (auto)"
,,,"11/26/2017","Payment/Deposit",,"","Sears","Transfer:[Sears 9920(29)]","",,"-293.99","Checking","payment (auto)"
,,,"11/25/2017","Payment/Deposit",,"","Price Chopper","Groceries","",,"-21.75","Sears 9920(29)",
,,,"11/24/2017","Payment/Deposit",,"","Apple","Misc","",,"-50.00","Apple Rewards 2672(3)","gift card"
,,,"11/24/2017","Payment/Deposit",,"","Apple","Computer:Hardware","",,"-384.25","Apple Rewards 2672(3)","ipad mini"
,,,"11/24/2017","Payment/Deposit",,"","Price Chopper","Groceries","",,"-14.72","Sears 9920(29)",
,,,"11/24/2017","Payment/Deposit",,"","Hellofresh Cityny","Groceries","",,"-59.94","Discover 3128(6)",
,,,"11/24/2017","Payment/Deposit",,"","Lowe's","Fix Me","",,"-8.60","Discover 3128(6)","DBT PURCHASE ON 08/12 @ 05:56 LOWES #01623* LOWES #01623* KANSA"
,,,"11/23/2017","Payment/Deposit",,"","AMAZON SERVICES-KINDLE 866-321-8","Books","",,"-9.99","Discover 3128(6)",
,,,"11/23/2017","Payment/Deposit",,"","JC Penney","Transfer:[JC Penney (30)]","",,"-87.79","Checking","payment (auto)"
,,,"11/22/2017","Payment/Deposit",,"","Hen House","Groceries","",,"-79.54","Sears 9920(29)",
,,,"11/22/2017","Payment/Deposit",,"","Hy Vee Gas","Auto:Fuel","",,"-31.66","Sears 9920(29)",
,,,"11/22/2017","Payment/Deposit",,"","Metcalf Discount Liquor","Groceries","",,"-3.43","Discover 3128(6)",
,,,"11/22/2017","Payment/Deposit",,"","ATM Old Metcalf 13500 Metcalf Avenue","Transfer:[Checking]","",,"60.00","Terry Cash","ATM OLD METCALF 13500 METCALF AVENUE OVERLAND PARKKS CARD NBR: -"
,,,"11/22/2017","Payment/Deposit",,"","ATM Old Metcalf 13500 Metcalf Avenue","Transfer:[Terry Cash]","",,"-60.00","Checking","ATM OLD METCALF 13500 METCALF AVENUE OVERLAND PARKKS CARD NBR: -"
,,,"11/22/2017","Payment/Deposit",,"","FIRST WATCH RESTAURANTS OLATHE K","Dining:Greg","",,"-16.88","Discover4221(6)",
,,,"11/22/2017","Payment/Deposit",,"","Transfer Money","Transfer:[Matt Checking 0451]","",,"-20.00","Checking","Electronic Transfer"
,,,"11/22/2017","Payment/Deposit",,"","Amazon.com","Fix Me","",,"59.98","Discover 3128(6)",
,,,"11/21/2017","Payment/Deposit",,"","Jack Stack","Dining:Family","",,"-62.85","Sears 9920(29)",
,,,"11/21/2017","Payment/Deposit",,"","WHOLEFDS OLA #10538 OLATHE KS","Dining:Greg","",,"-3.74","Discover4221(6)",
,,"S","11/21/2017","Payment/Deposit",,"","ATM Old Metcalf 13500 Metcalf Avenue","Personal","",,"-20.00","Checking","MD cash"
,,"S","11/21/2017","Payment/Deposit",,"","ATM Old Metcalf 13500 Metcalf Avenue","Fix Me","",,"-80.00","Checking","MD interlock"
,,,"11/21/2017","Payment/Deposit",,"","APL* ITUNES.COM/BILL 866-712-775","Entertainment","",,"-16.35","Discover 3128(6)","HBO"
,,,"11/21/2017","Payment/Deposit",,"","JOYOUS INC 770-889-1399 GA","Personal","",,"-16,500.00","Discover4221(6)","MD step 2"
,,,"11/20/2017","Payment/Deposit",,"","Wal-Mart","Fix Me:WalMart","",,"-17.75","Sears 9920(29)",
,,,"11/20/2017","Payment/Deposit",,"","TWISTERS FROZEN CUSTARD","Dining:Family","",,"-10.36","BOA AAA 8044(1)","TWISTERS FROZEN CUSTARD OVERLAND"
,,,"11/20/2017","Payment/Deposit",,"","Wal-Mart","Fix Me:WalMart","",,"-35.12","Discover 3128(6)",
,,,"11/20/2017","Payment/Deposit",,"","QT","Personal","",,"-106.26","Discover 3128(6)","MD cigs"
,,,"11/20/2017","Payment/Deposit",,"","NPG*SCIENTIC AMERICAN 800-333-11","Subscriptions","",,"-99.00","Discover 3128(6)",
,,,"11/20/2017","Payment/Deposit",,"","CVS Pharmacy","Fix Me","",,"-42.28","Discover 3128(6)",
,,,"11/20/2017","Payment/Deposit",,"","MICHAELS STORES 5707 KANSAS CITY","Fix Me","",,"-17.56","Discover 3128(6)",
,,,"11/20/2017","Payment/Deposit",,"","JOES KC BAR B QUE OF OLA OLATHE","Dining:Greg","",,"-13.06","Discover4221(6)",
,,,"11/20/2017","Payment/Deposit",,"","Wal-Mart","Fix Me:WalMart","",,"45.52","Discover 3128(6)",
,,,"11/20/2017","Payment/Deposit",,"","Tbo Trf","Transfer:[Matt Checking 0451]","",,"-15.00","Checking",
,,,"11/20/2017","Payment/Deposit",,"","Kcpt Donations","Charity:Cash","",,"-19.00","Checking",
,,,"11/19/2017","Payment/Deposit",,"","KOHLS","Transfer:[Checking]","",,"415.78","Kohls 3215(25)","payment (auto)"
,,,"11/19/2017","Payment/Deposit",,"","KOHLS","Transfer:[Kohls 3215(25)]","",,"-415.78","Checking","payment (auto)"
,,,"11/19/2017","Payment/Deposit",,"","Price Chopper","Groceries","",,"-40.14","Discover4221(6)",
,,,"11/19/2017","Payment/Deposit",,"","APL* ITUNES.COM/BILL 866-712-775","Fix Me","",,"-1.08","Discover 3128(6)",
,,,"11/19/2017","Payment/Deposit",,"","Hen House","Groceries","",,"-11.54","Discover4221(6)",
,,,"11/19/2017","Payment/Deposit",,"","Tbo Trf","Transfer:[Matt Checking 0451]","",,"-10.00","Checking",
,,,"11/18/2017","Payment/Deposit",,"","Q39","Dining:Family","",,"-52.73","Sears 9920(29)",
,,,"11/18/2017","Payment/Deposit",,"","SW AIR DALLAS TX","Travel","",,"-250.48","Discover 3128(6)","MD atlanta"
,,,"11/18/2017","Payment/Deposit",,"","CVS Pharmacy","Fix Me","",,"-33.81","Discover 3128(6)",
,,,"11/18/2017","Payment/Deposit",,"","Amazon.com","Subscriptions","",,"-8.99","Discover 3128(6)",
,,,"11/17/2017","Payment/Deposit",,"","Wal-Mart","Fix Me:WalMart","",,"-151.55","Discover 3128(6)",
,,,"11/17/2017","Payment/Deposit",,"","Wal-Mart","Fix Me:WalMart","",,"-33.50","Discover4221(6)",
,,,"11/17/2017","Payment/Deposit",,"","HELLOFRESH NEW YORK CITYNY","Groceries","",,"-59.94","Discover 3128(6)",
,,,"11/17/2017","Payment/Deposit",,"","Amazon.com","Fix Me","",,"-38.65","Discover 3128(6)",
,,,"11/17/2017","Payment/Deposit",,"","DOLLARTREE KANSAS CITY MO","Fix Me","",,"-20.82","Discover 3128(6)",
,,,"11/17/2017","Payment/Deposit",,"","Big Lots","Fix Me","",,"-17.62","Discover 3128(6)",
,,,"11/17/2017","Payment/Deposit",,"","MICHAELS STORES 5707 KANSAS CITY","Fix Me","",,"-4.83","Discover 3128(6)",
,,,"11/17/2017","Payment/Deposit",,"","MICRO CENTER #191 RETAIL OVERLAN","Computer:Hardware","",,"-65.45","Discover4221(6)","disk"
